"loan_id","is_first_loan","fully_repaid_previous_loans","currently_repaying_other_loans","total_credit_card_limit","avg_percentage_credit_card_limit_used_last_year","saving_amount","checking_amount","is_employed","yearly_salary","age","dependent_number"
796076,0,1,1,2000,0.9,1382,2380,0,0,37,2
722902,0,1,1,4300,0.71,998,5070,1,40000,60,8
213232,1,NA,NA,5100,0.76,1819,3180,1,34100,26,5
100455,1,NA,NA,2900,0.71,1461,1806,0,0,68,8
30893,1,NA,NA,2200,0.69,3403,8945,1,25900,38,1
492385,0,1,0,5000,0.5,1558,4946,1,40200,47,5
929871,0,1,1,3500,0.78,1186,2847,1,20800,34,7
265125,0,1,0,4500,0.95,2329,9099,1,54100,70,2
33676,1,NA,NA,5200,0.45,2050,6902,0,0,56,2
530580,0,1,0,2000,0.78,696,3273,0,0,45,7
890314,1,NA,NA,1600,1.01,1335,3006,1,28200,39,5
562251,1,NA,NA,7000,1.03,3067,6772,1,46500,25,4
205446,0,1,0,2100,0.56,1226,1278,0,0,45,2
809390,1,NA,NA,3400,0.57,4377,2809,1,17800,76,6
20260,1,NA,NA,6400,0.42,3437,3149,0,0,42,4
321603,1,NA,NA,3800,0.16,1721,3012,1,25400,56,1
191199,0,1,0,5000,0.91,2261,3227,1,37200,39,3
560525,1,NA,NA,4100,1.03,1573,3712,0,0,19,5
696653,0,1,0,6300,0.65,507,4737,1,33800,41,7
711167,1,NA,NA,0,NA,1936,4425,1,43100,32,1
829971,1,NA,NA,4300,0.36,1147,1396,1,19500,44,1
40378,0,1,0,7300,0.94,243,1184,0,0,55,3
183852,1,NA,NA,6200,0.86,838,2745,0,0,37,5
145825,0,1,0,4300,0.99,815,3795,1,13800,62,6
628567,0,1,0,3800,0.87,1199,1813,0,0,50,4
32930,0,1,0,600,0.56,1033,2841,0,0,60,4
572288,1,NA,NA,3900,0.6,1092,1556,1,15500,56,2
756478,0,1,1,4000,0.89,1791,1405,0,0,38,8
794019,0,1,0,7300,0.93,486,4518,1,32400,20,2
534381,1,NA,NA,3500,0.97,5757,2217,1,41700,40,1
430475,0,1,0,4200,0.78,354,2566,1,24200,21,1
53849,0,1,0,7000,0.44,3777,2750,0,0,31,8
82895,0,1,0,3300,0.81,2021,3987,1,31400,37,1
465348,1,NA,NA,4800,0.74,2099,7047,1,46800,44,1
445448,0,1,1,5800,1.04,542,4458,0,0,64,1
586451,1,NA,NA,4600,0.86,1951,6831,0,0,43,1
517097,0,1,0,5200,0.7,420,986,1,44900,38,1
783348,0,1,0,3300,0.82,3700,6506,1,27900,55,1
736625,0,1,0,4600,0.61,1580,3972,0,0,22,1
436610,1,NA,NA,3200,0.63,1752,6360,1,30000,51,2
553438,1,NA,NA,0,NA,1078,5756,1,57100,38,2
768434,0,1,0,6200,0.67,1378,5060,1,51000,29,2
650574,1,NA,NA,0,NA,468,1640,1,22800,28,6
778413,0,1,0,2600,0.96,1140,876,1,8100,28,8
675198,0,1,0,7500,0.5,1806,3973,1,73100,42,1
871777,0,0,0,2500,1.02,918,1768,1,37100,56,1
827604,1,NA,NA,6400,0.71,3220,836,1,32600,42,6
386396,0,0,0,6800,0.52,1734,601,1,51800,66,8
562037,1,NA,NA,5800,0.8,1708,1338,1,23600,43,8
388347,1,NA,NA,5500,0.49,2456,2963,1,28600,69,1
644614,1,NA,NA,5100,0.37,1216,678,1,26700,27,8
795522,1,NA,NA,3400,0.64,3842,1231,0,0,41,1
911368,0,1,0,2500,0.99,436,1569,1,11800,44,1
502033,1,NA,NA,4900,0.73,789,724,1,34400,38,8
721912,1,NA,NA,3000,0.62,1175,3716,1,42000,22,1
720536,1,NA,NA,7000,0.5,676,572,0,0,57,7
969390,1,NA,NA,7300,0.82,4563,2789,1,57900,24,4
278358,1,NA,NA,3600,0.72,1331,6783,1,27900,37,6
911123,1,NA,NA,2400,0.38,483,2198,1,1100,29,2
457831,1,NA,NA,2200,0.83,936,4376,1,24500,42,8
725735,1,NA,NA,3100,0.93,2500,6360,0,0,22,4
733876,0,1,0,7000,0.63,1303,3230,1,28500,36,8
810006,1,NA,NA,6700,0.61,3987,2871,1,34700,45,1
372449,0,1,1,2800,0.64,509,2346,0,0,30,5
218774,1,NA,NA,5400,0.79,1001,3636,0,0,22,2
678353,1,NA,NA,0,NA,985,3251,1,35700,45,3
216566,1,NA,NA,0,NA,1034,2449,1,25300,19,6
919335,0,1,1,4000,0.41,816,2402,1,33100,38,8
995880,1,NA,NA,6600,0.66,1191,2373,1,47300,61,3
835080,1,NA,NA,8000,0.51,3242,5177,1,39700,46,3
447985,1,NA,NA,0,NA,5693,1873,1,31600,48,7
957190,0,1,0,2100,0.54,955,1446,1,51300,28,1
83177,0,0,1,3400,0.48,1566,7358,1,46900,66,1
729185,1,NA,NA,5000,0.33,2156,5362,1,43000,32,4
51525,1,NA,NA,3900,0.9,1690,1964,0,0,37,3
867398,0,1,0,8100,0.71,1412,6107,1,49000,39,4
77787,0,0,1,0,NA,885,1576,0,0,46,3
716116,0,1,0,1800,0.82,601,1307,0,0,53,2
768003,0,0,0,5400,0.67,3155,4550,1,28300,42,4
141411,1,NA,NA,6000,0.99,2915,8808,1,52300,45,5
54369,1,NA,NA,5700,0.83,1032,2131,0,0,31,1
68802,1,NA,NA,3300,0.85,4080,4105,0,0,39,8
879224,0,1,1,5900,0.82,3314,5904,1,39100,50,8
309846,0,1,0,5000,0.59,3775,5971,0,0,36,3
891068,0,1,0,2300,0.91,1293,3455,0,0,26,3
785980,1,NA,NA,7200,0.72,396,1550,0,0,50,2
479257,0,1,0,3600,0.93,1025,1448,0,0,51,3
288404,0,1,1,2000,0.27,784,888,0,0,44,1
340676,0,1,1,0,NA,1384,475,0,0,41,1
471899,1,NA,NA,1100,1.02,1219,1328,0,0,53,0
843614,0,1,0,2400,0.7,1693,2498,1,26300,55,4
64471,0,1,0,5300,0.93,922,954,1,21600,32,7
626748,0,1,0,6300,0.78,2709,3726,1,33100,37,8
994591,0,1,1,3400,0.69,597,1625,0,0,44,3
327311,0,1,0,6900,0.88,4925,6457,1,40200,38,3
913098,1,NA,NA,4900,0.24,414,4791,1,13400,43,5
809160,1,NA,NA,3600,1,1011,1557,1,17100,21,8
103742,1,NA,NA,3500,0.82,1042,2328,0,0,48,2
202612,0,1,0,5100,0.18,1859,6022,1,14200,41,7
53953,1,NA,NA,6800,0.43,2912,3404,1,42000,36,5
114267,0,1,0,4600,1,807,1508,1,41400,23,3
381579,1,NA,NA,6100,0.8,1548,3236,1,24500,40,1
146682,1,NA,NA,4800,0.65,3825,1981,1,74500,51,7
572963,0,1,0,0,NA,2663,6115,1,49800,42,1
565910,1,NA,NA,4300,0.72,1103,3647,1,41000,29,1
229836,0,1,0,4700,0.6,3782,5778,1,34400,25,3
947992,0,1,0,5800,0.38,1045,4830,1,10400,28,1
184724,1,NA,NA,0,NA,1494,1808,1,30500,27,8
264868,1,NA,NA,4400,0.88,7203,3034,1,32400,62,0
273546,0,1,0,2500,1.02,901,384,0,0,61,8
342462,1,NA,NA,5000,0.59,3843,2000,1,49800,29,4
574734,1,NA,NA,5300,0.66,2179,3323,1,28900,44,2
675607,1,NA,NA,2400,0.94,1810,2417,0,0,32,8
134831,0,1,0,2300,0.84,3463,7750,1,9800,20,4
709643,1,NA,NA,2500,0.87,1067,1217,0,0,30,4
310214,1,NA,NA,5800,0.58,4278,2213,1,28100,23,5
99474,1,NA,NA,2300,0.89,886,2731,0,0,33,8
916621,1,NA,NA,8900,0.88,1661,2411,0,0,33,8
185871,1,NA,NA,2100,0.83,1235,506,0,0,42,2
436585,0,1,1,1300,0.88,802,3425,0,0,71,2
564484,1,NA,NA,5000,0.79,1185,1066,1,19100,50,2
278901,1,NA,NA,4300,0.6,2486,2710,0,0,42,8
415840,1,NA,NA,3700,0.49,2524,3597,1,59700,51,2
860281,1,NA,NA,4300,0.64,310,3445,1,67000,51,8
934897,1,NA,NA,6400,0.78,1057,3755,1,11700,60,1
19785,0,1,1,3200,0.86,1147,3212,0,0,35,2
645258,0,1,1,3800,1,3937,7212,1,49800,52,7
120561,0,1,0,3600,0.85,5020,4563,1,34900,56,7
195728,0,1,0,2800,0.88,1173,3105,1,29000,55,6
302127,1,NA,NA,6700,0.42,529,5109,0,0,28,6
375989,0,1,0,6600,0.52,1211,3618,1,49300,32,6
702527,0,1,0,1400,1.06,3842,1153,0,0,54,2
577161,0,1,0,0,NA,1060,2099,1,4700,28,2
321786,0,1,0,2700,0.7,1085,1205,1,15400,22,4
789583,1,NA,NA,6600,0.61,3508,11364,1,34600,36,4
564583,1,NA,NA,6500,0.55,4975,5183,1,53900,29,1
669430,0,1,0,6900,0.96,3685,5115,1,38400,50,3
984616,1,NA,NA,2800,0.63,2050,1335,0,0,29,2
882477,1,NA,NA,8500,0.69,1633,1237,0,0,44,1
684841,1,NA,NA,0,NA,1100,2412,1,25800,51,1
353979,1,NA,NA,4900,0.77,1320,2083,1,10100,49,2
465479,1,NA,NA,3900,0.73,2110,5964,1,23900,39,5
836106,0,1,1,1300,0.88,947,1587,0,0,33,8
67088,0,1,1,0,NA,1056,2727,1,37500,33,2
347624,0,1,1,4500,0.7,1093,1286,1,17300,38,4
602096,0,1,1,4600,0.59,1758,667,0,0,55,4
929521,1,NA,NA,1800,0.61,123,3485,1,28600,42,0
252589,0,1,1,2000,0.44,253,2107,0,0,26,1
413260,1,NA,NA,4200,0.73,467,2570,0,0,24,2
60298,1,NA,NA,0,NA,1910,3705,0,0,47,8
274049,1,NA,NA,6900,1.02,2809,3288,1,34100,40,8
847737,0,1,0,5900,0.39,797,4300,1,33400,46,1
35864,0,1,0,5900,0.91,2808,2289,1,60100,59,3
247120,0,0,0,0,NA,1438,3536,0,0,49,7
858839,1,NA,NA,5500,0.46,1105,1620,1,24800,28,8
342281,0,1,0,2700,0.83,1890,450,0,0,45,1
641438,1,NA,NA,4100,0.44,6445,5757,1,36400,69,4
276637,0,1,0,3000,0.85,6854,2643,1,33700,32,7
631206,0,1,1,4200,0.57,945,3249,0,0,37,6
527130,0,1,1,4400,0.73,382,2242,1,29900,54,0
291206,0,1,0,1600,0.49,959,2682,1,32200,40,3
995883,0,1,0,4300,0.47,1604,7527,1,21900,45,2
250571,0,0,1,5700,0.63,2998,1238,1,49500,38,8
641883,1,NA,NA,6100,0.51,924,5596,1,22300,25,1
859503,1,NA,NA,1500,0.89,514,2250,0,0,36,8
631283,1,NA,NA,0,NA,2299,5273,1,35100,30,2
968595,1,NA,NA,4900,0.67,1887,2364,1,23600,47,6
32815,0,1,0,6500,0.98,1671,67,1,3900,33,4
851548,1,NA,NA,3700,0.61,632,1266,1,33200,61,4
809791,1,NA,NA,5500,0.54,651,2356,1,32900,46,0
530973,0,1,0,2700,1.03,489,1870,0,0,50,1
419669,0,1,0,8100,0.65,1265,4646,1,18700,40,8
887835,1,NA,NA,2200,0.93,537,982,0,0,50,2
534302,0,1,0,2000,0.59,2759,7200,1,39400,26,1
383844,0,1,0,4800,0.66,67,2806,0,0,52,8
774623,1,NA,NA,3300,1.02,1479,2968,1,30200,54,7
654955,0,1,1,4200,0.69,1160,840,1,46400,20,3
383390,1,NA,NA,3500,0.78,1214,1222,0,0,31,0
180750,0,0,0,1600,0.93,1892,2360,1,15100,49,5
540680,0,1,1,2800,0.64,903,3331,0,0,78,4
331275,1,NA,NA,2400,0.43,434,1067,1,11300,22,8
564813,1,NA,NA,6100,0.69,1496,1728,1,32900,39,1
118361,1,NA,NA,0,NA,2121,1824,1,35600,32,2
389926,1,NA,NA,3400,0.91,880,2205,1,25700,56,6
359385,1,NA,NA,2900,0.83,2068,3031,0,0,33,4
713172,0,1,0,4700,0.75,3443,4145,1,24900,42,3
522079,1,NA,NA,5700,0.36,2482,1357,1,38900,48,8
532311,0,1,0,700,0.93,1152,1788,0,0,29,8
761149,0,1,0,6400,0.85,598,1791,0,0,46,1
947345,1,NA,NA,6000,0.38,3610,5022,1,28300,28,5
1298,0,1,1,7100,0.75,1035,994,1,27700,46,2
812879,1,NA,NA,8300,0.57,30,6961,1,36300,44,4
35971,0,1,0,3600,0.71,1595,4618,0,0,36,8
958673,1,NA,NA,5100,0.37,1073,2174,1,25900,53,4
853952,0,1,1,0,NA,1482,2236,0,0,41,3
899766,1,NA,NA,6800,0.8,3583,4648,1,38200,50,5
572244,0,1,1,3100,0.67,1071,2875,1,25600,56,8
712960,1,NA,NA,6600,0.5,769,2741,0,0,32,8
936502,1,NA,NA,3700,0.91,1240,2993,1,23400,33,2
654028,1,NA,NA,4800,0.53,3821,4522,1,32900,36,2
315624,1,NA,NA,5600,0.67,302,417,0,0,67,1
934630,0,1,1,4800,0.99,1942,2015,0,0,32,1
820021,1,NA,NA,1700,0.66,2069,3095,1,24700,42,5
787295,1,NA,NA,4200,0.52,765,8158,1,16700,25,1
153789,0,1,0,2900,0.75,4308,4102,1,43600,38,2
32624,1,NA,NA,2700,0.25,2427,3467,1,29000,63,8
369654,1,NA,NA,9100,0.77,163,2131,0,0,55,5
687109,1,NA,NA,6300,0.76,1803,3553,1,18800,28,1
311125,1,NA,NA,2400,0.5,1199,1901,1,19900,63,6
580078,0,1,0,4500,0.63,2856,3628,0,0,33,1
599170,0,1,0,2900,0.43,1407,2251,0,0,35,3
283367,1,NA,NA,0,NA,4632,3014,1,33500,35,2
86454,1,NA,NA,3500,0.74,1744,116,1,40200,53,7
87612,1,NA,NA,4500,0.81,5103,2576,1,46600,40,1
237777,0,1,0,2800,0.89,672,1583,1,37900,31,2
702448,0,1,0,3800,0.48,2131,1044,1,44400,24,3
619756,0,1,1,3500,0.88,474,2799,1,32700,41,2
911120,0,1,1,3300,0.58,273,1304,1,42500,25,8
520103,1,NA,NA,3000,0.68,1432,2829,0,0,23,3
949745,1,NA,NA,1800,0.71,636,2095,0,0,60,5
645483,0,1,1,4200,0.77,737,3042,0,0,34,4
803760,1,NA,NA,6000,0.8,2969,2059,0,0,32,6
270882,1,NA,NA,7600,0.59,2655,834,1,32000,25,1
809463,1,NA,NA,6600,0.89,1311,6550,1,25400,40,8
63189,0,0,0,5600,1.03,1288,2049,0,0,59,1
939388,1,NA,NA,4300,0.63,1486,954,1,26500,51,8
504454,0,1,0,7100,0.59,1142,2158,1,45000,32,0
2196,0,1,0,0,NA,4743,699,1,52000,54,8
133391,0,1,0,5100,0.23,2140,3750,1,15600,61,8
429349,1,NA,NA,9100,0.28,1549,1532,1,44400,29,8
912556,0,1,1,4000,0.4,1835,1733,1,28500,54,2
193459,0,1,1,6100,0.96,1046,2550,0,0,46,2
667560,1,NA,NA,2700,0.66,643,2203,1,39300,27,4
686352,1,NA,NA,6000,0.74,151,812,1,36200,36,6
445302,0,1,0,4800,0.71,2472,5536,1,31600,52,2
466804,0,1,0,6400,0.88,680,286,1,9100,36,2
114345,1,NA,NA,7500,0.63,2982,5496,1,12700,51,4
290313,1,NA,NA,500,0.84,916,1021,1,18000,34,2
519380,0,0,1,4400,0.69,717,2283,0,0,47,2
205858,0,0,1,4500,0.94,654,676,0,0,64,6
370457,1,NA,NA,500,0.72,737,3354,1,20900,57,2
566799,0,1,0,3700,0.83,1565,4447,1,31800,40,1
324392,1,NA,NA,1400,0.77,799,2814,0,0,45,3
359569,0,1,0,4200,0.42,1556,1936,1,18200,60,8
134824,1,NA,NA,500,0.43,1919,2098,0,0,39,8
926782,1,NA,NA,4200,0.92,731,1687,0,0,37,5
663829,1,NA,NA,7100,0.65,6208,9034,1,46700,40,4
774871,0,1,1,7100,0.4,1047,697,0,0,24,3
158958,0,1,0,3000,0.82,1620,88,0,0,46,5
247409,1,NA,NA,3400,0.98,2267,6300,1,29800,28,1
695617,0,1,0,4700,0.74,7921,4030,1,8600,54,2
241989,0,1,0,3200,0.59,603,3681,1,43000,25,0
820150,1,NA,NA,0,NA,1145,2563,1,20200,46,2
24212,0,0,0,6000,0.81,1019,821,1,20100,46,2
996968,0,0,0,2500,0.87,1465,4453,1,25100,45,6
433564,1,NA,NA,3400,0.79,578,3031,0,0,33,6
564591,1,NA,NA,7300,0.56,846,3872,0,0,79,3
972784,0,1,0,7900,0.5,4928,742,1,29900,41,8
250251,0,1,0,6100,0.72,710,12210,0,0,34,1
891616,0,1,0,0,NA,2077,1889,1,36600,36,2
503984,0,1,0,8700,0.86,4605,3254,1,24000,43,8
989215,1,NA,NA,2400,0.81,1638,2977,1,18600,42,4
344403,0,1,1,2300,1.02,963,671,1,20500,36,8
866861,1,NA,NA,8000,0.85,1086,1869,0,0,44,8
596004,1,NA,NA,7600,0.83,1087,6036,1,13400,43,1
365474,1,NA,NA,3800,0.74,1297,3171,1,17600,26,5
691560,1,NA,NA,2300,0.72,1759,2768,1,31700,65,1
769293,0,1,0,5300,0.84,1427,962,1,55400,39,2
719454,0,1,1,3700,0.69,572,1820,1,18200,27,8
673253,1,NA,NA,5700,0.9,4926,6810,1,47900,36,6
631242,0,1,1,4100,0.49,4125,4038,1,21900,43,5
459669,0,1,0,7100,0.26,2950,2608,1,28300,43,3
760040,0,1,0,3400,0.87,558,3549,1,25500,30,2
603875,1,NA,NA,4300,0.74,2137,3225,1,30400,45,7
675690,0,1,1,6200,0.91,2263,1687,1,23700,43,1
498450,1,NA,NA,3900,0.63,1031,852,1,25700,46,2
391754,0,1,1,2100,0.58,1036,1582,0,0,44,2
370622,0,1,0,3000,1.02,1547,1346,1,25700,42,0
504846,0,0,0,0,NA,29,3067,1,9900,20,8
862324,1,NA,NA,4500,1.03,1477,2852,0,0,33,1
425411,0,1,0,4800,0.85,2323,6108,1,35900,19,4
111196,1,NA,NA,4800,0.63,2713,6618,1,5100,47,2
330852,0,1,1,4000,0.56,1417,777,0,0,47,1
525566,0,1,0,5600,0.71,1245,1095,1,21900,47,1
155912,1,NA,NA,3300,0.82,2324,2142,0,0,37,1
363963,1,NA,NA,3200,0.79,513,5128,1,34900,30,2
616664,0,0,0,3700,1.02,2420,4584,1,32300,57,2
487987,1,NA,NA,2100,0.39,654,2677,0,0,53,4
273023,1,NA,NA,3900,0.69,881,1796,1,25200,50,7
735561,0,1,0,3800,0.97,4424,2720,1,44200,30,1
454338,0,1,0,5100,0.6,2609,3745,1,46600,29,1
408406,0,1,1,3800,0.57,1088,901,0,0,49,3
905185,1,NA,NA,5900,0.46,2300,3143,1,700,34,8
60241,1,NA,NA,2500,0.89,747,3286,1,44300,36,5
463071,1,NA,NA,4400,0.51,786,2740,1,17800,47,7
993411,0,1,0,4400,0.89,4647,2593,1,24200,57,8
538408,1,NA,NA,6200,0.5,1388,822,0,0,61,1
437532,1,NA,NA,5200,0.62,3505,3246,1,48700,41,4
307059,0,1,0,2600,0.92,1522,2366,0,0,44,2
108909,0,1,0,4600,0.45,3654,4958,1,42900,54,0
299101,0,1,0,5400,0.72,1228,1554,0,0,44,5
532809,0,1,1,2100,0.75,1499,1888,0,0,23,5
569699,1,NA,NA,5100,0.54,524,4445,1,31400,22,2
650852,1,NA,NA,3200,0.78,1214,221,1,52100,42,2
339047,0,1,0,5500,0.69,621,2326,1,18000,49,5
923715,0,1,0,6500,0.64,2417,4492,1,23200,39,3
298693,0,1,1,3500,0.37,872,3981,1,40200,64,8
839635,1,NA,NA,0,NA,1097,1895,1,17400,24,2
322931,1,NA,NA,2900,0.67,1574,3311,0,0,47,1
175302,0,1,0,1100,0.53,903,2932,0,0,38,8
479105,1,NA,NA,6400,0.94,899,2693,1,20900,59,7
555209,0,1,0,4400,0.66,1587,5287,1,44400,30,2
435591,1,NA,NA,1800,0.85,1255,3073,0,0,52,7
344283,1,NA,NA,4900,0.75,504,2281,0,0,60,1
301301,1,NA,NA,1900,0.59,1250,6215,1,600,63,2
52049,1,NA,NA,6400,0.57,3639,4201,1,4400,39,5
859496,1,NA,NA,4500,0.71,4687,4394,1,32000,48,1
866575,1,NA,NA,3800,0.74,1281,2525,0,0,39,8
283112,1,NA,NA,0,NA,804,1800,1,32600,69,3
411391,0,1,0,2600,0.66,3617,4990,1,61000,36,0
790913,1,NA,NA,10200,0.58,377,5636,1,16100,62,8
932042,1,NA,NA,1000,0.64,1806,1227,1,1400,28,3
168375,1,NA,NA,2400,0.66,1670,2121,0,0,59,4
688444,1,NA,NA,0,NA,1265,3145,1,20600,43,1
302594,1,NA,NA,5300,0.77,2841,2977,1,34200,50,4
518611,0,1,0,3700,0.82,2302,1568,0,0,24,8
202136,0,1,0,8400,0.7,3193,7197,1,57800,43,3
129132,1,NA,NA,1500,0.41,1827,1210,1,23300,31,6
380787,1,NA,NA,7300,0.74,3069,3525,1,27600,32,3
611889,0,1,1,6700,0.61,812,1350,1,38300,47,5
298774,0,1,1,1600,0.45,1328,1802,1,27500,59,8
592357,0,0,1,6600,0.86,1374,236,0,0,21,2
889930,1,NA,NA,6800,0.81,2984,4931,1,47500,46,0
80594,0,1,0,3500,0.71,5221,4462,1,39600,40,2
124758,1,NA,NA,6200,1.06,1152,1536,0,0,36,5
472819,1,NA,NA,0,NA,1216,517,0,0,46,8
856226,1,NA,NA,1800,0.87,1489,1318,1,25500,62,3
819901,1,NA,NA,6200,0.73,2262,6566,1,25600,37,2
849599,0,1,0,3100,0.93,1213,1407,0,0,44,1
430667,0,1,1,5700,0.76,259,1405,0,0,44,8
505512,1,NA,NA,2100,0.93,716,1936,0,0,46,5
888509,0,1,0,6700,0.74,3516,3017,1,47000,32,2
839284,1,NA,NA,2600,0.47,2354,3821,1,24900,27,1
556496,0,1,0,7500,0.85,831,4734,1,42600,26,0
550719,1,NA,NA,2000,0.59,341,975,1,23800,39,1
300130,1,NA,NA,3300,0.67,955,1373,1,28900,24,6
808069,0,1,0,3700,0.51,2529,7124,1,34800,60,6
690213,1,NA,NA,7700,0.69,1032,5095,1,32600,27,4
807,1,NA,NA,7700,0.73,3212,4190,1,3200,49,0
299669,0,1,1,4100,0.85,3244,4578,1,38500,21,8
958969,0,1,1,3200,0.99,389,2168,0,0,47,4
163052,1,NA,NA,500,1.05,1454,3426,0,0,41,6
421471,1,NA,NA,3300,0.98,1388,1794,1,16000,45,8
282720,1,NA,NA,0,NA,675,7136,1,32100,60,2
561331,0,1,1,5900,0.85,1470,908,1,24900,39,3
527874,0,1,0,5700,0.8,3430,5033,1,59900,50,2
943031,1,NA,NA,0,NA,376,2108,1,22000,54,4
806026,1,NA,NA,5200,0.59,625,5995,1,43100,69,1
262883,0,1,0,3600,0.83,762,2151,0,0,23,3
212915,1,NA,NA,2700,0.56,1447,3351,0,0,24,5
868517,1,NA,NA,4000,0.71,2533,5938,1,21100,30,3
177146,0,1,0,6200,0.72,1257,4200,1,66200,40,3
271305,0,1,0,5500,0.64,5434,3494,1,31500,53,8
47010,0,1,0,1400,0.67,1278,2150,1,20100,29,4
910495,0,1,1,6000,1.03,407,1428,0,0,43,6
798095,0,1,1,3700,0.77,1828,929,0,0,61,8
608096,1,NA,NA,2000,0.6,1389,1920,0,0,18,4
58099,0,1,0,5600,0.78,1478,2757,0,0,45,5
242550,0,1,0,3000,0.7,3651,2073,1,52400,20,2
155191,0,1,1,5100,0.94,336,3815,1,38300,26,8
131243,0,1,1,2600,0.71,1147,2056,0,0,53,8
18324,0,0,0,7600,0.88,900,6369,1,24300,31,5
917800,0,1,0,4500,0.56,701,2682,1,25600,30,8
168200,0,1,0,2300,0.84,253,3289,0,0,44,3
781233,0,1,1,6200,0.89,2630,3848,1,54200,30,6
475828,1,NA,NA,4300,0.54,2914,2985,1,34400,50,1
941587,0,1,0,6000,0.92,1947,1243,1,25900,37,6
29743,1,NA,NA,3500,0.86,2876,5970,1,37500,41,2
420570,1,NA,NA,2400,0.94,839,1052,0,0,18,4
327617,0,1,1,3200,0.75,968,936,1,30400,34,1
222954,0,1,0,5700,0.65,3763,7643,1,21200,66,1
199697,1,NA,NA,2700,0.67,1412,866,0,0,47,3
43567,0,1,0,4600,0.48,1593,1540,0,0,23,2
484578,1,NA,NA,3800,0.55,3225,3556,1,33600,48,2
162966,1,NA,NA,6100,0.39,2588,1415,1,19500,57,1
405701,1,NA,NA,3500,1.06,1012,2320,0,0,40,5
517121,1,NA,NA,6700,0.71,2798,7382,1,14300,55,2
324379,0,1,0,2100,1,3995,4088,1,32600,22,5
126344,1,NA,NA,3700,0.47,3052,1706,1,52400,27,6
865524,1,NA,NA,6700,0.74,766,3326,1,21200,54,8
756917,1,NA,NA,4200,0.8,1324,3450,0,0,25,8
823722,1,NA,NA,3300,0.07,3218,1240,0,0,31,8
288893,1,NA,NA,0,NA,962,3092,1,36800,42,4
735562,1,NA,NA,5900,0.53,2527,7116,1,31200,19,3
116277,1,NA,NA,3300,1.07,300,2596,0,0,37,2
388627,0,1,0,4400,0.81,1050,1415,0,0,53,1
89246,1,NA,NA,2800,0.81,2064,1367,0,0,63,5
402207,0,1,0,3200,0.2,2525,3910,1,18200,51,1
94527,1,NA,NA,2000,0.68,686,2216,1,15300,56,5
501513,0,1,0,2600,0.61,2280,233,1,19100,56,1
161601,0,0,1,2300,0.87,909,1108,0,0,19,4
874620,0,0,1,1000,0.73,1005,770,0,0,43,5
354910,1,NA,NA,4900,0.91,481,1661,0,0,54,8
602435,0,1,1,0,NA,935,629,0,0,27,2
75202,1,NA,NA,7300,0.9,62,4465,0,0,21,4
225882,0,1,0,4800,0.52,1400,3139,0,0,42,0
369188,1,NA,NA,6400,0.38,5544,3549,1,36900,35,3
183565,1,NA,NA,6100,0.64,2225,1609,1,12100,69,6
138336,0,1,0,6600,0.78,735,1687,1,30100,34,8
918248,1,NA,NA,5200,0.95,1903,2454,0,0,47,8
495616,1,NA,NA,9000,0.47,356,5875,1,28900,52,1
296620,0,1,0,10800,0.76,1397,175,0,0,32,1
936073,0,1,0,5900,0.54,384,687,1,41300,41,6
761517,0,1,1,1700,0.95,685,1638,1,31000,43,1
966287,1,NA,NA,6700,0.46,4208,2684,1,34400,23,5
714793,0,1,1,2600,0.61,901,4091,0,0,21,4
516722,1,NA,NA,2600,0.65,858,1251,1,22100,51,3
707331,0,1,1,2400,0.79,651,4087,0,0,51,8
234169,0,1,0,2700,0.88,1512,763,1,8500,47,1
93371,0,1,0,7100,0.59,2111,5068,1,48000,24,8
338766,0,1,0,5900,0.61,4597,7096,1,25400,44,4
942702,0,1,1,2300,0.58,1621,3800,1,24000,38,5
359178,0,0,1,4200,0.39,785,3446,0,0,61,3
499993,1,NA,NA,2100,0.72,203,6102,1,18500,60,4
89914,1,NA,NA,6500,0.69,1447,7010,0,0,44,1
603872,1,NA,NA,6900,0.66,1294,1558,0,0,71,3
167607,0,1,0,5600,0.75,89,258,1,54700,22,8
368290,0,1,0,1800,0.45,577,6138,1,59700,43,2
450540,0,1,1,2200,0.96,575,2160,0,0,39,3
41512,1,NA,NA,3800,0.64,1304,771,1,24300,23,1
334577,1,NA,NA,6500,0.63,727,4295,1,29400,27,3
944573,0,1,0,7000,0.67,2813,5409,1,44700,35,2
777753,0,1,1,2000,0.94,1322,3367,1,27400,46,3
15978,1,NA,NA,9000,0.58,6573,5456,1,48700,30,1
864107,0,1,0,7500,0.93,5718,8058,1,57400,36,1
173106,0,1,1,5200,0.94,282,2027,0,0,54,5
980973,0,0,0,4000,0.56,1047,482,0,0,30,3
141614,0,1,0,9900,0.82,3169,1092,1,36800,47,1
280075,0,1,0,3400,0.69,4120,3581,1,21600,37,5
611922,0,1,1,0,NA,590,3541,1,31600,48,8
444235,0,1,0,5800,0.64,1330,4254,1,10400,42,1
669799,1,NA,NA,3600,0.36,1828,5522,1,39900,23,2
107552,1,NA,NA,4600,0.54,5393,6641,0,0,30,6
944359,1,NA,NA,7200,0.8,2858,5689,1,6700,67,6
915167,1,NA,NA,5500,0.77,4373,1574,1,46200,32,8
531264,1,NA,NA,2600,1.02,1174,2841,0,0,68,2
762029,1,NA,NA,3200,0.61,506,7442,1,35200,39,6
